12.3714,16.9205
22.5628,10.3709
34.6772,10.3709
44.8686,16.9205
49.9012,27.9402
48.1771,39.9314
40.2438,49.0870
28.6200,52.5000
16.9962,49.0870
9.0629,39.9314
7.3388,27.9402
66.7388,27.9402
68.4629,39.9314
76.3962,49.0870
88.0200,52.5000
99.6438,49.0870
107.5771,39.9314
109.3012,27.9402
107.5771,39.9314
99.6438,49.0870
88.0200,52.5000
76.3962,49.0870
68.4629,39.9314
